X,Y,Z
-1.523099,0.009684443,-3.221565
-1.51777,0.01125766,-3.223088
-1.516023,0.0120377,-3.223588
-1.519531,0.01047562,-3.222584
-1.521315,0.01046947,-3.222075
-1.523099,0.01046333,-3.221565
-1.517792,0.01203356,-3.223082
-1.516053,0.01281261,-3.22358
-1.519546,0.01125251,-3.22258
-1.521323,0.01124737,-3.222073
-1.523099,0.01124222,-3.221565
-1.517814,0.01280946,-3.223076
-1.516083,0.01358751,-3.223572
-1.519561,0.01202941,-3.222576
-1.52133,0.01202526,-3.222071
-1.523099,0.01202111,-3.221565
-1.517837,0.01358535,-3.22307
-1.516112,0.01436241,-3.223563
-1.519576,0.0128063,-3.222572
-1.521338,0.01280315,-3.222069
-1.523099,0.0128,-3.221565
-1.517859,0.01436125,-3.223064
-1.516142,0.01513731,-3.223555
-1.519591,0.0135832,-3.222568
-1.521345,0.01358104,-3.222067
-1.523099,0.01357889,-3.221565
-1.517881,0.01513715,-3.223058
-1.516171,0.01591221,-3.223547
-1.519606,0.01436009,-3.222564
-1.521352,0.01435893,-3.222065
-1.523099,0.01435777,-3.221565
-1.517903,0.01591305,-3.223052
-1.516201,0.01668712,-3.223539
