X,Y,Z
-1.476817,-0.007253602,-3.134461
-1.477157,-0.007104138,-3.137195
-1.477918,-0.007833119,-3.137216
-1.477918,-0.007833119,-3.137216
-1.477157,-0.007104138,-3.137195
-1.477415,-0.007108016,-3.139838
-1.478179,-0.007831601,-3.139862
-1.478179,-0.007831601,-3.139862
-1.477415,-0.007108016,-3.139838
-1.477617,-0.007214576,-3.142419
-1.478384,-0.007932201,-3.142447
-1.477792,-0.007373152,-3.14497
-1.478562,-0.008084279,-3.145002
-1.477986,-0.007538084,-3.147502
-1.47876,-0.008242164,-3.147538
-1.47876,-0.008242164,-3.147538
-1.477986,-0.007538084,-3.147502
-1.478266,-0.007669115,-3.150009
-1.479044,-0.008365596,-3.15005
-1.479044,-0.008365596,-3.15005
-1.478266,-0.007669115,-3.150009
-1.478656,-0.007714106,-3.152526
-1.479437,-0.008402532,-3.152573
-1.479437,-0.008402532,-3.152573
-1.478656,-0.007714106,-3.152526
-1.479174,-0.007620975,-3.15509
-1.479958,-0.008301385,-3.155141
-1.479958,-0.008301385,-3.155141
-1.479174,-0.007620975,-3.15509
-1.479841,-0.007339453,-3.157734
-1.480626,-0.008014346,-3.15779
-1.480626,-0.008014346,-3.15779
-1.479841,-0.007339453,-3.157734
-1.480657,-0.006842542,-3.160485
-1.481439,-0.007518001,-3.160542
-1.481439,-0.007518001,-3.160542
-1.480657,-0.006842542,-3.160485
-1.48158,-0.00615504,-3.163345
-1.482358,-0.006833866,-3.163403
-1.482358,-0.006833866,-3.163403
-1.48158,-0.00615504,-3.163345
-1.482553,-0.005317826,-3.166315
-1.483324,-0.006001068,-3.166372
-1.483508,-0.004371636,-3.169399
-1.484274,-0.005060056,-3.169456
-1.484274,-0.005060056,-3.169456
-1.483508,-0.004371636,-3.169399
-1.484667,-0.003514025,-3.172266
-1.485404,-0.004196018,-3.172347
-1.485404,-0.004196018,-3.172347
-1.484667,-0.003514025,-3.172266
-1.486252,-0.002798153,-3.174719
-1.486964,-0.003468949,-3.174827
-1.486964,-0.003468949,-3.174827
-1.486252,-0.002798153,-3.174719
-1.488189,-0.00198858,-3.177029
-1.488876,-0.002647858,-3.177165
-1.490042,-0.001012573,-3.179553
-1.490703,-0.00166345,-3.179713
-1.490703,-0.00166345,-3.179713
-1.490042,-0.001012573,-3.179553
-1.491373,0.0001819916,-3.182626
-1.492022,-0.0004708339,-3.182793
-1.492022,-0.0004708339,-3.182793
-1.491373,0.0001819916,-3.182626
-1.492053,0.001560714,-3.1863
-1.492718,0.000897631,-3.186447
-1.492718,0.000897631,-3.186447
-1.492053,0.001560714,-3.1863
-1.492377,0.003129356,-3.190389
-1.493067,0.00245538,-3.190509
-1.492616,0.004680693,-3.194516
-1.493335,0.003994796,-3.194606
-1.493335,0.003994796,-3.194606
-1.492616,0.004680693,-3.194516
-1.493003,0.006005593,-3.198332
-1.493775,0.00533016,-3.198396
-1.493647,0.006933112,-3.201603
-1.494425,0.006214447,-3.201623
-1.494425,0.006214447,-3.201623
-1.493647,0.006933112,-3.201603
-1.494303,0.007493678,-3.204519
-1.495081,0.006772723,-3.204536
-1.495081,0.006772723,-3.204536
